"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/29/2024","AQS","211110067","1","0.024","ppm","22","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"01/30/2024","AQS","211110067","1","0.018","ppm","17","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"01/31/2024","AQS","211110067","1","0.021","ppm","19","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/01/2024","AQS","211110067","1","0.027","ppm","25","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/02/2024","AQS","211110067","1","0.025","ppm","23","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/03/2024","AQS","211110067","1","0.028","ppm","26","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/04/2024","AQS","211110067","1","0.026","ppm","24","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/05/2024","AQS","211110067","1","0.034","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/06/2024","AQS","211110067","1","0.024","ppm","22","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/07/2024","AQS","211110067","1","0.031","ppm","29","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/08/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/09/2024","AQS","211110067","1","0.034","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/10/2024","AQS","211110067","1","0.03","ppm","28","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/11/2024","AQS","211110067","1","0.024","ppm","22","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/12/2024","AQS","211110067","1","0.027","ppm","25","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/13/2024","AQS","211110067","1","0.039","ppm","36","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/14/2024","AQS","211110067","1","0.033","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/15/2024","AQS","211110067","1","0.042","ppm","39","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/16/2024","AQS","211110067","1","0.032","ppm","30","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/17/2024","AQS","211110067","1","0.037","ppm","34","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/18/2024","AQS","211110067","1","0.038","ppm","35","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/19/2024","AQS","211110067","1","0.038","ppm","35","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/20/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/21/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/22/2024","AQS","211110067","1","0.038","ppm","35","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/23/2024","AQS","211110067","1","0.039","ppm","36","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/24/2024","AQS","211110067","1","0.031","ppm","29","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/25/2024","AQS","211110067","1","0.038","ppm","35","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/26/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/27/2024","AQS","211110067","1","0.038","ppm","35","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/28/2024","AQS","211110067","1","0.033","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"02/29/2024","AQS","211110067","1","0.035","ppm","32","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/01/2024","AQS","211110067","1","0.025","ppm","23","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/02/2024","AQS","211110067","1","0.024","ppm","22","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/03/2024","AQS","211110067","1","0.037","ppm","34","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/04/2024","AQS","211110067","1","0.036","ppm","33","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/05/2024","AQS","211110067","1","0.03","ppm","28","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/06/2024","AQS","211110067","1","0.018","ppm","17","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/07/2024","AQS","211110067","1","0.025","ppm","23","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/08/2024","AQS","211110067","1","0.03","ppm","28","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/09/2024","AQS","211110067","1","0.034","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/10/2024","AQS","211110067","1","0.041","ppm","38","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/11/2024","AQS","211110067","1","0.039","ppm","36","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/12/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/13/2024","AQS","211110067","1","0.054","ppm","50","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/14/2024","AQS","211110067","1","0.04","ppm","37","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/15/2024","AQS","211110067","1","0.03","ppm","28","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/16/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/17/2024","AQS","211110067","1","0.044","ppm","41","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/18/2024","AQS","211110067","1","0.032","ppm","30","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/20/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/21/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/22/2024","AQS","211110067","1","0.029","ppm","27","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/23/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/24/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/25/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/26/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/27/2024","AQS","211110067","1","0.037","ppm","34","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/28/2024","AQS","211110067","1","0.048","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/29/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/30/2024","AQS","211110067","1","0.056","ppm","54","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/31/2024","AQS","211110067","1","0.044","ppm","41","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/01/2024","AQS","211110067","1","0.04","ppm","37","CANNONS LANE","13","76.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/02/2024","AQS","211110067","1","0.039","ppm","36","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/03/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/04/2024","AQS","211110067","1","0.036","ppm","33","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/05/2024","AQS","211110067","1","0.033","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/06/2024","AQS","211110067","1","0.049","ppm","45","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/07/2024","AQS","211110067","1","0.044","ppm","41","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/08/2024","AQS","211110067","1","0.049","ppm","45","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/09/2024","AQS","211110067","1","0.041","ppm","38","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/10/2024","AQS","211110067","1","0.032","ppm","30","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/11/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/12/2024","AQS","211110067","1","0.041","ppm","38","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/13/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/14/2024","AQS","211110067","1","0.057","ppm","58","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/15/2024","AQS","211110067","1","0.06","ppm","67","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/16/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/17/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","14","82.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/18/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/19/2024","AQS","211110067","1","0.04","ppm","37","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/20/2024","AQS","211110067","1","0.044","ppm","41","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/21/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/22/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/23/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/24/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/25/2024","AQS","211110067","1","0.042","ppm","39","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/26/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/27/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/28/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/29/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"04/30/2024","AQS","211110067","1","0.044","ppm","41","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/01/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/02/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/03/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/04/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/05/2024","AQS","211110067","1","0.054","ppm","50","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/06/2024","AQS","211110067","1","0.048","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/07/2024","AQS","211110067","1","0.031","ppm","29","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/08/2024","AQS","211110067","1","0.042","ppm","39","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/09/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/10/2024","AQS","211110067","1","0.04","ppm","37","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/11/2024","AQS","211110067","1","0.048","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/12/2024","AQS","211110067","1","0.057","ppm","58","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/13/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/14/2024","AQS","211110067","1","0.033","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/15/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","16","94.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/16/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/17/2024","AQS","211110067","1","0.042","ppm","39","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/18/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/19/2024","AQS","211110067","1","0.06","ppm","67","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/20/2024","AQS","211110067","1","0.061","ppm","71","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/21/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/22/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/23/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/24/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/25/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/26/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/27/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/28/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/29/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/30/2024","AQS","211110067","1","0.048","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"05/31/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/01/2024","AQS","211110067","1","0.042","ppm","39","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/02/2024","AQS","211110067","1","0.037","ppm","34","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/03/2024","AQS","211110067","1","0.057","ppm","58","CANNONS LANE","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/04/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/05/2024","AQS","211110067","1","0.036","ppm","33","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/06/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/07/2024","AQS","211110067","1","0.054","ppm","50","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
